"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Early-demographic dividend","EAR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4544975002051","18.0567105376876","18.4667568252693","18.3307672672316","17.7512392843313","16.4742337761995","15.2605454956317","14.5495275240792","13.9080224813909","13.2997253908779","12.6250846840456","12.1705740096723","11.8870934715629","11.6776067139443","11.49513593221","11.1686307546123","10.8358084511063","10.8606893545824","11.6724684368347","12.7348620183428","",
"East Asia & Pacific","EAS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2366699156228","11.6705234165746","10.8991936485402","10.336194292341","9.61638565032143","8.88896761681755","7.98527997007908","7.12219378952417","6.01849056295825","5.47715588487591","5.06942797702754","4.85516311736425","4.64955820401557","4.56379243667888","4.39608165660035","4.2475678041709","4.08858313673127","3.98903562147764","3.98591325597322","4.035387441005","",
"Europe & Central Asia (excluding high income)","ECA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.34748998933498","4.96673897417954","4.62213624213957","4.24614406612317","3.9763779342647","3.71793542959876","3.55453192815923","3.46694323111994","3.21942009403147","2.96896358372936","2.7190548763855","2.69482546257027","2.68751858809345","2.69110092754401","2.70087651194273","2.69937076616827","2.68066943973604","2.66238332720814","2.67507184107517","2.69191462977029","",
"Europe & Central Asia","ECS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75383634079452","3.57835447911188","3.42445727711308","3.26059293168663","3.14189701879337","3.03368018477379","2.96306404784908","2.92275220698143","2.81643006578342","2.71197127445475","2.6121513538512","2.60087681859546","2.5966580372683","2.60067458665551","2.60488611678834","2.60313244572976","2.58807389006672","2.57738961393914","2.5816975038931","2.58955713265141","",
"Ecuador","ECU","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","22.7","22.7","22.7","22.4","22.8","22.1","21.3","16","12.3","8.4","8.8","8.8","8.7","9","9.7","10.7","11.6","13.7","15.4","",
"Egypt, Arab Rep.","EGY","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.4","6","6.4","6.4","6","5.7","5.6","4.9","4.5","3.8","4","4.1","4.2","4.4","4.6","4.9","4.9","5","5.1","",
"Euro area","EMU","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.58772532507841","2.5816948708228","2.57415660043308","2.56933341603127","2.56484742442961","2.56613025271137","2.56092593945497","2.55124011215625","2.54253891668006","2.54175164844283","2.55311157793329","2.54986772621385","2.54654237014247","2.55283171918082","2.55272210846968","2.54944603801164","2.53028727595692","2.52229808142321","2.51912151532791","2.52070703849633","",
"Eritrea","ERI","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Estonia","EST","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.5","3.3","2.9","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Ethiopia","ETH","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","44.2","42.6","39","37.1","35.6","35","33.5","28.5","24.7","20.9","19.4","17.7","15.9","14.8","14.4","15.7","18.2","21.9","24.9","",
"European Union","EUU","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63677224626253","2.61334222085661","2.6037920302622","2.60096430597343","2.59123657348804","2.59530171834064","2.5823592510819","2.57300545425148","2.55936933764214","2.55691151124205","2.56542792105155","2.55784049729484","2.54697368215478","2.55334070394932","2.55479490960621","2.55379114661587","2.53109130184406","2.52177816372032","2.52243494188302","2.52360662949978","",
